Complex_word,Text,Candidates,Mu_legibilituy,Chatgpt_inferred_candidates,Gemini_inferred_candidates
anglosajón,En el mundo anglosajón las medidas en los calibres fijos también se pueden encontrar indicadas en milésimas de pulgada.,"{'inglés': 16, 'británico': 5, 'de los antiguos germánicos': 1, 'de habla inglesa': 3}",66.58813645993132,"{'sajón': 1, 'británico': 1, 'ingles': 1, 'inglés': 1, 'anglófono': 1}","{'inglés': 1, 'británico': 1, 'anglo': 1, 'sajón': 1, 'estadounidense': 1}"
coagular,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.","{'espesar': 6, 'cuajar': 12, 'solidificar': 1, 'mermar': 1, 'hacer cuágulo': 1, 'congelar': 1, 'hasta cuajarse': 1, 'cortarse': 2}",41.9503048123424,"{'solidificar': 1, 'espesar': 1, 'endurecer': 1, 'congelar': 1, 'compactar': 1}","{'cuajar': 1, 'espesar': 1, 'solidificar': 1, 'grumar': 1, 'cuajarse': 1}"
liturgia,"En la época medieval, se denominó tropo a una forma musical que prolongaba y embellecía la liturgia añadiéndole texto, música o ambos; frecuentemente la música incorporada eran antiguos melismas de origen griego o romano.","{'misa': 2, 'música': 1, 'liturgia': 3, 'ceremonia': 10, 'literatura': 1, 'rito': 3, 'obra': 1, 'escritura': 1, 'etiqueta': 1, 'culto': 2}",50.11945943452793,"{'servicio': 1, 'culto': 1, 'adoración': 1, 'ceremonia': 1, 'ritual': 1}","{'rito': 1, 'ceremonia': 1, 'oficio': 1, 'culto': 1, 'misa': 1}"
melismas,"En la época medieval, se denominó tropo a una forma musical que prolongaba y embellecía la liturgia añadiéndole texto, música o ambos; frecuentemente la música incorporada eran antiguos melismas de origen griego o romano.","{'melismas': 12, 'sonidos': 1, 'cantos': 8, 'cantos gregorianos': 1, 'fragmentos musicales': 1, 'melodias': 1, 'cambios': 1}",50.11945943452793,"{'sílabas': 1, 'vocalizaciones': 1, 'ornamentos': 1, 'agrupaciones': 1, 'melodías': 1}","{'adornos': 1, 'cantos': 1, 'trinos': 1, 'cadencias': 1, 'florituras': 1}"
sincretiza,"En la santería sincretiza con la Virgen de las Mercedes, patrona de Barcelona.","{'fusiona': 4, 'se reune': 1, 'sincretiza': 3, 'conecta': 1, 'une': 1, 'se relaciona': 2, 'une criterios': 1, 'se identifica': 1, 'relaciona': 2, 'se fusiona': 1, 'juntan': 1, 'la santería relaciona': 1, 'se concibe una convergencia': 1, 'reúne': 2, 'junta': 1, 'junto': 1, 'reune': 1}",53.79050925925925,"{'sincroniza': 1, 'fusiona': 1, 'combina': 1, 'mezcla': 1, 'integra': 1}","{'mezcla': 1, 'combina': 1, 'fusiona': 1, 'junta': 1, 'une': 1}"
militó,"En la temporada de 1975-1976 jugó en la Serie B para el Atalanta, y en el verano de 1976 fue adquirido por la Juventus, el equipo donde militó la mayor parte de su carrera y donde cosechó sus mayores éxitos como uno de los miembros de la ""Cortina de Hierro"" (Cortina di Ferro), el bloque defensivo del ""Gigante Piamontés"" y del seleccionado italiano liderado por Gaetano Scirea y Dino Zoff durante la segunda mitad de la década de 1970 y la primera mitad de la década de 1980 considerado por los analistas del fútbol como una de las mejores zagas de la historia del fútbol.","{'jugó': 6, 'trabajó': 1, 'fue militante': 1, 'sirvió': 3, 'se asoció': 1, 'participó': 8, 'cursó': 1, 'estuvo': 2, 'adiestró': 1, 'laboró': 1}",63.2921424948247,"{'participó': 1, 'jugó': 1, 'compitió': 1, 'actuó': 1, 'se desempeñó': 1}","{'jugó': 1, 'participó': 1, 'formó': 1, 'actuó': 1, 'estuvo': 1}"
cosechó,"En la temporada de 1975-1976 jugó en la Serie B para el Atalanta, y en el verano de 1976 fue adquirido por la Juventus, el equipo donde militó la mayor parte de su carrera y donde cosechó sus mayores éxitos como uno de los miembros de la ""Cortina de Hierro"" (Cortina di Ferro), el bloque defensivo del ""Gigante Piamontés"" y del seleccionado italiano liderado por Gaetano Scirea y Dino Zoff durante la segunda mitad de la década de 1970 y la primera mitad de la década de 1980 considerado por los analistas del fútbol como una de las mejores zagas de la historia del fútbol.","{'desarrolló': 1, 'consiguió': 5, 'recogió': 1, 'obtuvo': 5, 'reunió': 1, 'logró': 4, 'realizó': 2, 'colectó': 1, 'recolectó': 2, 'propició': 1, 'tuvo': 1, 'sembró': 1}",63.2921424948247,"{'su obtuvo': 1, 'recolectó': 1, 'ganó': 1, 'logró': 1, 'alcanzó': 1}","{'obtuvo': 1, 'logró': 1, 'consiguió': 1, 'alcanzó': 1, 'adquirió': 1}"
zagas,"En la temporada de 1975-1976 jugó en la Serie B para el Atalanta, y en el verano de 1976 fue adquirido por la Juventus, el equipo donde militó la mayor parte de su carrera y donde cosechó sus mayores éxitos como uno de los miembros de la ""Cortina de Hierro"" (Cortina di Ferro), el bloque defensivo del ""Gigante Piamontés"" y del seleccionado italiano liderado por Gaetano Scirea y Dino Zoff durante la segunda mitad de la década de 1970 y la primera mitad de la década de 1980 considerado por los analistas del fútbol como una de las mejores zagas de la historia del fútbol.","{'zagas': 4, 'épocas': 3, 'historias': 2, 'series': 1, 'relatos': 1, 'defensas': 12, 'temporadas': 1, 'vueltas': 1}",63.2921424948247,"{'defensas': 1, 'líneas': 1, 'barreras': 1, 'resguardos': 1, 'paradas': 1}","{'defensas': 1, 'líneas': 1, 'retaguardias': 1, 'traseras': 1, 'últimas': 1}"
divulgativo,"En los años sesenta dio el salto a Televisión española, en la que presentó diversos espacios de carácter divulgativo como ""Biografía del ayer"" (1964), de Eugenio Pena, con guiones de Fernando Vizcaíno Casas, o programas sobre cine, como ""Secuencia"" (1966) o ""Pantalla grande"" (1967-1968).","{'difusivo': 5, 'informativo': 9, 'divulgativo': 3, 'educativo': 1, 'difusión': 1, 'difusor': 1, 'de difusión': 1, 'divulgación': 1, 'demostrativo': 1, 'público': 2}",60.43886731915296,"{'sencillo': 1, 'educativo': 1, 'instructivo': 1, 'pedagógico': 1, 'ilustrativo': 1}","{'informativo': 1, 'educativo': 1, 'didáctico': 1, 'instructivo': 1, 'explicativo': 1}"
interino,"En marzo de 2011 firma con el BK Jimki dónde sustituirá a Meleschenko, entrenador interino desde la renuncia de Sergio Scariolo tras no conseguir el pase para el Top-16 de la Euroliga.","{'subrogante': 1, 'temporal': 2, 'provisional': 9, 'sustituto temporal': 1, 'suplente': 6, 'interno': 2, 'transitorio': 1, 'sustituto': 2, 'suplemente': 1}",56.11119666782467,"{'suplente': 1, 'temporal': 1, 'provisional': 1, 'transitorio': 1, 'provisorio': 1}","{'temporal': 1, 'provisional': 1, 'sustituto': 1, 'transitorio': 1, 'intermedio': 1}"
moméntum,"En mecánica, por cada partícula libre del sistema y por cada dirección en la que éstas son capaces de moverse, existen dos grados de libertad: uno relacionado con la posición y el otro con la velocidad (o el moméntum lineal.","{'moméntum': 9, 'impulso': 7, 'momento': 5, 'ritmo': 1, 'inercia': 1, 'ímpetu': 1, 'cantidad de movimiento': 1}",60.1644359075988,"{'impulso': 1, 'movimiento': 1, 'velocidad': 1, 'inercia': 1, 'ímpetu': 1}","{'impulso': 1, 'cantidad': 1, 'movimiento': 1, 'inercia': 1, 'fuerza': 1}"
acepción,"En otra acepción, la rastra es también un instrumento agrícola consistente en una especie.","{'significación': 1, 'definición': 2, 'sentido': 9, 'acepción': 1, 'aseveración': 1, 'otro sentido': 2, 'contexto': 1, 'extensión': 1, 'interpretación': 1, 'aprobación': 1, 'en otro gobierno': 1, 'significado': 1, 'admisión': 1, 'en otro sentido': 1, 'circunstancia': 1}",52.64957264957264,"{'significado': 1, 'sentido': 1, 'significación': 1, 'interpretación': 1, 'connotación': 1}","{'significado': 1, 'sentido': 1, 'uso': 1, 'término': 1, 'definición': 1}"
deidad,"En sánscrito, ""pradáksina"" significa dar una vuelta alrededor de una deidad Buda, de una figura que lo representa, de un estupa, de un templo o de un lugar de peregrinación.","{'dios': 6, 'divinidad': 13, 'deidad': 1, 'ídolo': 2, 'representación de': 1, 'divino': 1, 'imagen': 1}",40.83484573502723,"{'divinidad': 1, 'dios': 1, 'ídolo': 1, 'ser': 1, 'santo': 1}","{'dios': 1, 'diosa': 1, 'divinidad': 1, 'ídolo': 1, 'deidad': 1}"
compaginó,"En su juventud compaginó el fútbol con la pelota vasca, deporte en el cual ganó trofeos como el ETB Kantxa Saria de Elgueta o el Cafés Baqué.","{'reunió': 1, 'juntó': 2, 'relacionó': 2, 'combinó': 4, 'compatibilizó': 3, 'acopló': 2, 'mezcló': 1, 'hizo simultaneamente': 1, 'equilibró': 1, 'armonizó': 4, 'concordó': 1, 'unió': 1, 'intercaló': 1, 'concilió': 1}",88.3403582718651,"{'alternó': 1, 'combinó': 1, 'mezcló': 1, 'juntó': 1, 'coordinó': 1}","{'combinó': 1, 'juntó': 1, 'mezcló': 1, 'unió': 1, 'simultanéo': 1}"
oligarquía,"En su lucha contra los intereses de la oligarquía contó con el importante apoyo de gran parte de la sociedad murciana, principalmente de los más humildes y de la pequeña burguesía, además de la amistad de grandes figuras políticas, como el General Prim y Cánovas del Castillo.","{'clase alta': 2, 'oligarquía': 5, 'autarquía': 3, 'oligarca': 1, 'privilegiados': 1, 'pequeño grupo': 1, 'círculo': 2, 'camarilla': 2, 'gobierno': 3, 'poderosa minoría': 1, 'clase privilegiada': 1, 'clase social privilegiada gobernante': 1, 'personas con poder': 1, 'los grupos privilegiados': 1}",50.81431726168568,"{'sistema': 1, 'élite': 1, 'clase dominante': 1, 'aristocracia': 1, 'poderosos': 1}","{'élite': 1, 'aristocracia': 1, 'nobleza': 1, 'clase': 1, 'privilegiados': 1}"
acepción,"En su primera y única acepción, siempre según ese diccionario, quiere decir ""extensión de tierra arenosa que, cuando llueve, se convierte en un barrizal"".","{'significado': 9, 'definición': 3, 'acepción': 1, 'singnificado': 1, 'preferencia': 1, 'único sentido': 2, 'extensión': 2, 'distinción': 1, 'concepción': 1, 'admisión': 1, 'primero y unico significado': 1, 'sentido': 2}",62.146157457357695,"{'significado': 1, 'interpretación': 1, 'definición': 1, 'sentido': 1, 'concepto': 1}","{'sentido': 1, 'significado': 1, 'definición': 1, 'uso': 1, 'acepción': 1}"
barrizal,"En su primera y única acepción, siempre según ese diccionario, quiere decir ""extensión de tierra arenosa que, cuando llueve, se convierte en un barrizal"".","{'lodazal': 19, 'único sentido': 1, 'barrizal': 1, 'lodasal': 1, 'lugar con mucho barro': 1, 'cenagal': 1, 'fangal': 1}",62.146157457357695,"{'solar': 1, 'lodazal': 1, 'charco': 1, 'charca': 1, 'desierto': 1}","{'lodazal': 1, 'cenagal': 1, 'barro': 1, 'pantano': 1, 'fango': 1}"
artesonado,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.","{'artesonado': 6, 'la pieza': 1, 'adorno': 2, 'techo decorado': 1, 'bóveda': 1, 'figuras artísticas': 1, 'decorado': 1, 'techo': 4, 'adornado con artesones': 1, 'revestimiento': 1, 'artista': 1, 'adornado': 1, 'decorado con molduras': 1, 'arte': 2, 'revestido': 1}",59.74022658440084,"{'techo': 1, 'cúpula': 1, 'bóveda': 1, 'cubierta': 1, 'tejado': 1}","{'techo': 1, 'forjado': 1, 'estructura': 1, 'madera': 1, 'viga': 1}"
evangélicos,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").","{'evangélicos': 5, 'religiosos': 3, 'bíblicos': 3, 'protestantes': 5, 'del evangelio': 2, 'cristianos': 2, 'del nuevo testamento': 1, 'de los evangelios': 1, 'proféticos': 1, 'divinos': 2}",49.95752876075103,"{'santos': 1, 'doctrina': 1, 'creyentes': 1, 'reveladores': 1, 'seguidores': 1}","{'bíblicos': 1, 'religiosos': 1, 'cristianos': 1, 'sagrados': 1, 'espirituales': 1}"
acosándolos,"En un principio las fuerzas francesas hicieron retroceder a las españolas reduciéndolas a unas pocas plazas del sur italiano, pero a lo largo de 1503 los españoles derrotaron a los franceses en las batallas de Seminara, Ceriñola y Garellano, acosándolos en Gaeta.","{'hostigándolos': 4, 'cercándolos': 1, 'persiguiéndolos': 3, 'acorralándolos': 6, 'asediándolos': 1, 'molestándolos': 2, 'siguiéndolos': 1, 'acorralandolos': 2, 'culpándolos': 1, 'aprisionándolos': 1, 'acosándolos': 1, 'presionándolos': 1, 'juntándolos': 1}",46.35708908050061,"{'acechándolos': 1, 'hostigándolos': 1, 'persiguiéndolos': 1, 'atosigándolos': 1, 'acorralándolos': 1}","{'persiguiéndolos': 1, 'cercándolos': 1, 'acorralándolos': 1, 'asediándolos': 1, 'hostigándolos': 1}"
salubridad,"En un principio se hizo un caserío denominado ""Cobisa de Abajo"", que con el tiempo se abandona por problemas de salubridad, pasándose los vecinos a ""Cobisa de Arriba"".","{'higiene': 5, 'salud': 5, 'limpieza': 3, 'sanidad': 10, 'salud e higiene': 1, 'aseo': 1}",55.41419281877297,"{'salud': 1, 'higiene': 1, 'limpieza': 1, 'saneamiento': 1, 'aseo': 1}","{'higiene': 1, 'sanidad': 1, 'salud': 1, 'bienestar': 1, 'limpieza': 1}"
célebre,"Enrique José Vivas Quintero (29 de enero de 1946 — Caracas, 28 de abril de 2012) fue un coronel del ejército venezolano, célebre por su impecable hoja de vida, injustamente utilizado por bajos instintos de personeros interesados en confundir su participación en la mal llamadaMasacre de El Amparo.","{'reconocido': 3, 'conocido': 5, 'famoso': 16, 'renombrado': 1}",44.48714661295255,"{'notorio': 1, 'famoso': 1, 'destacado': 1, 'ilustre': 1, 'renombrado': 1}","{'famoso': 1, 'conocido': 1, 'reconocido': 1, 'ilustre': 1, 'prestigioso': 1}"
prominentes,Entonces inició su carrera en solitario y se convirtió en una de las más prominentes bailarinas de la danza moderna.,"{'destacadas': 10, 'importantes': 2, 'grandes': 1, 'reconocidas': 1, 'famosas': 6, 'eminentes': 2, 'sobresalientes': 1, 'prestigiosas': 1, 'brillantes': 1}",49.43367860464522,"{'sobresalientes': 1, 'destacadas': 1, 'resaltantes': 1, 'notables': 1, 'eminentes': 1}","{'destacables': 1, 'importantes': 1, 'reconocidas': 1, 'notables': 1, 'distinguidas': 1}"
dunas,Entre ambos bloques se encuentran las dunas de arena que provienen del golfo de Rosas y fueron fijadas a finales del siglo XIXpor el ingeniero Primitiu Artigas.,"{'cerros': 1, 'dunas': 7, 'montañas': 1, 'médanos': 3, 'montículos': 5, 'montes': 1, 'formaciones': 1, 'algaidas': 1, 'colinas': 4, 'juntas': 1}",80.45297315104595,"{'montículos': 1, 'médanos': 1, 'arenales': 1, 'cordones': 1, 'colinas': 1}","{'montículos': 1, 'colinas': 1, 'ondulaciones': 1, 'médanos': 1, 'promontorios': 1}"
vástagos,"Entre sus siete vástagos estaba el que luego sería el Rey Federico Augusto ""El Justo"", nacido el 23 de diciembre de 1750.","{'sucesores': 1, 'hijos': 16, 'descendientes': 5, 'retoños': 2, 'vástagos': 1}",95.71270368612564,"{'sucesores': 1, 'hijos': 1, 'descendientes': 1, 'progenie': 1, 'retoños': 1}","{'hijos': 1, 'descendientes': 1, 'retoños': 1, 'crías': 1, 'prole': 1}"
colectivamente,"Es administrado colectivamente con el vecindario adyacente de Brighton, por lo cual es muy común que se les llame, ""Allston - Brighton"".","{'conjuntamente': 11, 'en grupo': 1, 'en conjunto': 4, 'en comunidad': 1, 'junto': 5, 'generalmente': 1, 'grupalmente': 2}",38.63104781338276,"{'conjuntamente': 1, 'juntos': 1, 'comunalmente': 1, 'unidos': 1, 'unificadamente': 1}","{'juntos': 1, 'conjuntamente': 1, 'mancomunadamente': 1, 'en común': 1, 'unidos': 1}"
adyacente,"Es administrado colectivamente con el vecindario adyacente de Brighton, por lo cual es muy común que se les llame, ""Allston - Brighton"".","{'contiguo': 8, 'junto a': 1, 'colindante': 2, 'al lado': 3, 'vecino': 1, 'de alado': 1, 'próximo': 3, 'de al lado': 2, 'junto': 2, 'prominente': 1, 'inmediato': 1}",38.63104781338276,"{'situado': 1, 'cercano': 1, 'contiguo': 1, 'colindante': 1, 'vecino': 1}","{'vecino': 1, 'próximo': 1, 'cercano': 1, 'colindante': 1, 'confinante': 1}"
virilidad,"Es considerado Orisha de los truenos, los rayos, la justicia, la virilidad, la danza y el fuego.","{'hombría': 7, 'fuerza': 3, 'masculinidad': 11, 'fortaleza': 1, 'lo enérgico': 1, 'virilidad': 2}",51.350390902629705,"{'soltería': 1, 'hombria': 1, 'varonilidad': 1, 'machismo': 1, 'virilidad': 1}","{'masculinidad': 1, 'poder': 1, 'hombría': 1, 'fuerza': 1, 'vigor': 1}"
misericordioso,Es misericordioso y amante de la paz y la armonía.,"{'empático': 1, 'piadoso': 4, 'compasivo': 9, 'que perdona': 1, 'comprensivo': 1, 'bondadoso': 5, 'clemente': 1, 'piedoso': 1, 'humilde': 1, 'noble': 1}",29.40965497453555,"{'solidario': 1, 'compasivo': 1, 'benevolente': 1, 'comprensivo': 1, 'caritativo': 1}","{'compasivo': 1, 'piadoso': 1, 'benevolente': 1, 'caritativo': 1, 'clemente': 1}"
catástrofes,"Es posible que dios crease a Mokujin, para advertir a la humanidad de catástrofes y/o algo maligno que aceche al mundo.","{'desastres': 18, 'hecatombes': 2, 'desastre': 1, 'enormes problemas': 1, 'daños': 1, 'desgracias': 1, 'cataclismos': 1}",64.05369718309859,"{'sucesos': 1, 'desastres': 1, 'siniestros': 1, 'tragedias': 1, 'incidentes': 1}","{'desastres': 1, 'tragedias': 1, 'calamidades': 1, 'infortunios': 1, 'cataclismos': 1}"
seudónimos,"Es un novelista, que le encanta ""torturar"" a su editora Mitchan, utiliza varios seudónimos siendo el más conocido ""Karitani Noa"".","{'apodos': 14, 'alias': 5, 'nombres falsos': 2, 'nombres': 2, 'motes': 1, 'sobrenombres': 1}",61.91950464396284,"{'sobrenombres': 1, 'alias': 1, 'pseudónimos': 1, 'apodos': 1, 'alter egos': 1}","{'nombres': 1, 'alias': 1, 'apodos': 1, 'sobrenombres': 1, 'nombres falsos': 1}"
hipocresía,"Es una persona sarcástica que gusta de hacer bromas pesadas, pero puede engañar fácilmente a los demás, tiene esa cara que refleja también engaño e hipocresía, por lo que jamás sabrás que es lo que está pensando en realidad.","{'falsedad': 19, 'mentiras': 1, 'mentira': 2, 'hipocresía': 2, 'fingimiento': 1}",72.60478580887563,"{'simulación': 1, 'falsedad': 1, 'doblez': 1, 'mentira': 1, 'engaño': 1}","{'falsedad': 1, 'fingimiento': 1, 'doblez': 1, 'inconsistencia': 1, 'simulación': 1}"
sarcástica,"Es una persona sarcástica que gusta de hacer bromas pesadas, pero puede engañar fácilmente a los demás, tiene esa cara que refleja también engaño e hipocresía, por lo que jamás sabrás que es lo que está pensando en realidad.","{'irónica': 8, 'sarcástica': 3, 'burlona': 5, 'mordaz': 5, 'con doble sentido de la palabra': 1, 'jocosa': 1, 'chistosa': 1, 'pesada': 1}",72.60478580887563,"{'sarcasmo': 1, 'irónico': 1, 'mordaz': 1, 'agudo': 1, 'incisivo': 1}","{'mordaz': 1, 'irónica': 1, 'cínica': 1, 'sarcástica': 1, 'punzante': 1}"
